record_id,user_id,exercise_type,exercise_date,duration_minutes,calories_burned,average_heart_rate,max_heart_rate,equipment_used,created_at
33154,1315,力量训练,2025-12-22,66,528.0,111,165,哑铃,2026-01-19 10:54:01.289847
33155,1315,力量训练,2026-01-18,55,440.0,125,172,哑铃,2026-01-19 10:54:01.289853
33160,1316,跑步,2025-12-27,58,580.0,139,171,跑步机,2026-01-19 10:54:01.289940
33161,1316,跑步,2026-01-02,60,600.0,112,154,跑步机,2026-01-19 10:54:01.289947
33162,1316,跑步,2026-01-19,68,680.0,129,162,跑步机,2026-01-19 10:54:01.289954
33163,1316,跑步,2026-01-07,65,650.0,134,151,跑步机,2026-01-19 10:54:01.289959
33164,1316,力量训练,2026-01-09,62,496.0,133,175,哑铃,2026-01-19 10:54:01.289965
33165,1316,力量训练,2025-12-28,63,504.0,131,154,哑铃,2026-01-19 10:54:01.289971
33166,1316,力量训练,2026-01-02,58,464.0,122,165,哑铃,2026-01-19 10:54:01.289977
33167,1316,力量训练,2026-01-17,58,464.0,138,179,哑铃,2026-01-19 10:54:01.289983
33168,1316,跑步,2025-12-23,60,600.0,142,178,跑步机,2026-01-19 10:54:01.289989
33169,1316,跑步,2025-12-25,50,500.0,118,175,跑步机,2026-01-19 10:54:01.289994
33170,1316,跑步,2026-01-17,57,570.0,121,161,跑步机,2026-01-19 10:54:01.290000
33171,1316,跑步,2026-01-01,54,540.0,125,174,跑步机,2026-01-19 10:54:01.290005
33172,1316,跑步,2026-01-19,52,520.0,110,173,跑步机,2026-01-19 10:54:01.290011
33173,1316,力量训练,2026-01-17,69,552.0,119,168,哑铃,2026-01-19 10:54:01.290017
33174,1317,游泳,2026-01-03,70,840.0,122,165,,2026-01-19 10:54:01.290127
33175,1317,力量训练,2025-12-31,65,520.0,121,165,哑铃,2026-01-19 10:54:01.290133
33176,1317,游泳,2025-12-23,68,816.0,113,164,,2026-01-19 10:54:01.290139
33177,1317,力量训练,2026-01-19,66,528.0,115,155,哑铃,2026-01-19 10:54:01.290145
33178,1317,力量训练,2026-01-15,58,464.0,144,168,哑铃,2026-01-19 10:54:01.290150
33179,1317,力量训练,2025-12-28,53,424.0,114,156,哑铃,2026-01-19 10:54:01.290156
33180,1317,力量训练,2025-12-26,60,480.0,124,155,哑铃,2026-01-19 10:54:01.290162
33181,1317,团体运动,2025-12-24,70,630.0,147,159,,2026-01-19 10:54:01.290168
33182,1317,举重,2026-01-03,63,441.0,150,159,哑铃,2026-01-19 10:54:01.290173
33183,1317,力量训练,2026-01-11,63,504.0,132,173,哑铃,2026-01-19 10:54:01.290179
33184,1317,力量训练,2026-01-19,66,528.0,126,159,哑铃,2026-01-19 10:54:01.290185
33185,1317,力量训练,2026-01-18,52,416.0,114,165,哑铃,2026-01-19 10:54:01.290190
33186,1317,游泳,2025-12-31,51,612.0,137,152,,2026-01-19 10:54:01.290196
33187,1317,团体运动,2025-12-27,50,450.0,115,160,,2026-01-19 10:54:01.290203
33188,1317,举重,2025-12-28,61,427.0,148,171,哑铃,2026-01-19 10:54:01.290209
33189,1317,跑步,2026-01-11,68,680.0,130,164,跑步机,2026-01-19 10:54:01.290215
33190,1317,游泳,2026-01-08,65,780.0,141,159,,2026-01-19 10:54:01.290221
33191,1317,团体运动,2026-01-02,60,540.0,122,157,,2026-01-19 10:54:01.290227
33192,1318,团体运动,2026-01-04,122,1098.0,148,159,,2026-01-19 10:54:01.290384
33193,1318,力量训练,2026-01-03,107,856.0,141,175,哑铃,2026-01-19 10:54:01.290389
33194,1318,力量训练,2026-01-04,113,904.0,110,180,哑铃,2026-01-19 10:54:01.290395
33195,1318,团体运动,2026-01-14,120,1080.0,131,170,,2026-01-19 10:54:01.290400
33196,1318,团体运动,2025-12-31,121,1089.0,137,169,,2026-01-19 10:54:01.290407
33197,1318,力量训练,2026-01-15,119,952.0,143,159,哑铃,2026-01-19 10:54:01.290415
33198,1318,团体运动,2026-01-08,123,1107.0,118,161,,2026-01-19 10:54:01.290421
33199,1318,团体运动,2026-01-19,102,918.0,138,161,,2026-01-19 10:54:01.290427
33200,1318,团体运动,2026-01-13,107,963.0,130,172,,2026-01-19 10:54:01.290433
33201,1318,力量训练,2025-12-23,129,1032.0,130,170,哑铃,2026-01-19 10:54:01.290438
33202,1319,举重,2025-12-24,56,392.0,122,180,哑铃,2026-01-19 10:54:01.290794
33203,1319,举重,2026-01-16,69,483.0,128,173,哑铃,2026-01-19 10:54:01.290803
33210,1321,跑步,2026-01-11,59,590.0,123,154,跑步机,2026-01-19 10:54:01.291030
33211,1321,瑜伽,2026-01-19,50,200.0,136,152,,2026-01-19 10:54:01.291039
33212,1321,瑜伽,2025-12-26,64,256.0,119,164,,2026-01-19 10:54:01.291050
33213,1321,瑜伽,2026-01-14,67,268.0,148,164,,2026-01-19 10:54:01.291061
33214,1321,瑜伽,2025-12-21,53,212.0,127,164,,2026-01-19 10:54:01.291068
33215,1321,瑜伽,2025-12-28,56,224.0,148,164,,2026-01-19 10:54:01.291077
33216,1321,瑜伽,2026-01-01,55,220.0,118,160,,2026-01-19 10:54:01.291087
33217,1321,跑步,2026-01-18,53,530.0,130,167,跑步机,2026-01-19 10:54:01.291096
33218,1321,瑜伽,2026-01-15,61,244.0,130,176,,2026-01-19 10:54:01.291106
33219,1321,瑜伽,2026-01-19,67,268.0,150,163,,2026-01-19 10:54:01.291116
33220,1321,瑜伽,2026-01-14,62,248.0,130,169,,2026-01-19 10:54:01.291125
33221,1321,跑步,2026-01-10,70,700.0,130,168,跑步机,2026-01-19 10:54:01.291131
33222,1321,跑步,2026-01-18,66,660.0,118,165,跑步机,2026-01-19 10:54:01.291137
33223,1321,跑步,2026-01-15,52,520.0,119,153,跑步机,2026-01-19 10:54:01.291145
33224,1321,跑步,2026-01-17,57,570.0,133,161,跑步机,2026-01-19 10:54:01.291159
33225,1321,瑜伽,2026-01-06,52,208.0,131,174,,2026-01-19 10:54:01.291167
33226,1321,跑步,2026-01-07,65,650.0,144,151,跑步机,2026-01-19 10:54:01.291172
33227,1321,瑜伽,2025-12-25,70,280.0,135,172,,2026-01-19 10:54:01.291178
33228,1321,跑步,2025-12-24,67,670.0,115,176,跑步机,2026-01-19 10:54:01.291184
33229,1321,跑步,2026-01-14,64,640.0,117,174,跑步机,2026-01-19 10:54:01.291189
33230,1321,瑜伽,2026-01-12,57,228.0,113,170,,2026-01-19 10:54:01.291195
33231,1321,跑步,2025-12-30,51,510.0,124,165,跑步机,2026-01-19 10:54:01.291201
33232,1323,跑步,2026-01-11,69,690.0,131,156,跑步机,2026-01-19 10:54:01.291477
33233,1323,力量训练,2026-01-07,58,464.0,117,170,哑铃,2026-01-19 10:54:01.291483
33234,1323,力量训练,2026-01-19,64,512.0,138,169,哑铃,2026-01-19 10:54:01.291489
33235,1323,团体运动,2025-12-26,66,594.0,135,156,,2026-01-19 10:54:01.291496
33236,1323,跑步,2026-01-18,53,530.0,134,175,跑步机,2026-01-19 10:54:01.291502
33237,1323,跑步,2026-01-13,56,560.0,146,173,跑步机,2026-01-19 10:54:01.291508
33238,1323,团体运动,2025-12-24,59,531.0,123,178,,2026-01-19 10:54:01.291513
33239,1323,团体运动,2026-01-08,59,531.0,139,151,,2026-01-19 10:54:01.291519
33240,1323,团体运动,2026-01-12,70,630.0,146,178,,2026-01-19 10:54:01.291525
33241,1323,力量训练,2026-01-03,56,448.0,111,159,哑铃,2026-01-19 10:54:01.291530
33242,1323,跑步,2025-12-24,56,560.0,121,177,跑步机,2026-01-19 10:54:01.291536
33243,1323,力量训练,2026-01-04,56,448.0,134,173,哑铃,2026-01-19 10:54:01.291541
33244,1323,力量训练,2026-01-07,64,512.0,148,174,哑铃,2026-01-19 10:54:01.291547
33245,1323,跑步,2026-01-04,65,650.0,145,169,跑步机,2026-01-19 10:54:01.291553
33246,1323,力量训练,2026-01-17,57,456.0,149,153,哑铃,2026-01-19 10:54:01.291558
33247,1323,跑步,2025-12-31,50,500.0,113,177,跑步机,2026-01-19 10:54:01.291564
33248,1323,跑步,2025-12-21,58,580.0,110,159,跑步机,2026-01-19 10:54:01.291570
33249,1323,力量训练,2025-12-27,62,496.0,146,180,哑铃,2026-01-19 10:54:01.291575
33250,1323,跑步,2026-01-18,53,530.0,133,156,跑步机,2026-01-19 10:54:01.291581
33251,1323,团体运动,2026-01-06,56,504.0,133,152,,2026-01-19 10:54:01.291588
33252,1324,力量训练,2025-12-20,67,536.0,141,175,哑铃,2026-01-19 10:54:01.291752
33253,1324,力量训练,2026-01-10,51,408.0,133,152,哑铃,2026-01-19 10:54:01.291758
33254,1325,跑步,2026-01-08,38,380.0,137,152,跑步机,2026-01-19 10:54:01.291873
33255,1325,跑步,2026-01-09,29,290.0,132,170,跑步机,2026-01-19 10:54:01.291879
33260,1326,力量训练,2026-01-18,128,1024.0,131,166,哑铃,2026-01-19 10:54:01.291969
33261,1326,力量训练,2026-01-09,119,952.0,144,170,哑铃,2026-01-19 10:54:01.291975
33262,1326,力量训练,2025-12-25,127,1016.0,146,154,哑铃,2026-01-19 10:54:01.291981
33263,1326,力量训练,2025-12-28,126,1008.0,135,152,哑铃,2026-01-19 10:54:01.291987
33264,1326,团体运动,2026-01-16,128,1152.0,142,167,,2026-01-19 10:54:01.291993
33265,1326,跑步,2026-01-16,116,1160.0,146,150,跑步机,2026-01-19 10:54:01.291999
33266,1326,游泳,2026-01-02,129,1548.0,120,173,,2026-01-19 10:54:01.292005
33267,1326,力量训练,2025-12-28,121,968.0,131,165,哑铃,2026-01-19 10:54:01.292011
33268,1326,跑步,2025-12-27,110,1100.0,133,167,跑步机,2026-01-19 10:54:01.292017
33269,1326,团体运动,2025-12-29,116,1044.0,135,157,,2026-01-19 10:54:01.292022
33270,1326,游泳,2026-01-06,123,1476.0,116,157,,2026-01-19 10:54:01.292029
33271,1326,团体运动,2025-12-24,104,936.0,122,172,,2026-01-19 10:54:01.292035
33272,1326,跑步,2025-12-25,128,1280.0,142,175,跑步机,2026-01-19 10:54:01.292042
33273,1326,跑步,2026-01-15,115,1150.0,114,172,跑步机,2026-01-19 10:54:01.292048
33274,1327,舞蹈,2025-12-28,25,150.0,148,159,,2026-01-19 10:54:01.292157
33275,1327,舞蹈,2026-01-08,37,222.0,123,159,,2026-01-19 10:54:01.292163
33276,1327,舞蹈,2025-12-30,40,240.0,149,168,,2026-01-19 10:54:01.292168
33277,1327,跑步,2026-01-18,40,400.0,141,160,跑步机,2026-01-19 10:54:01.292174
33278,1327,舞蹈,2026-01-11,25,150.0,140,177,,2026-01-19 10:54:01.292180
33279,1327,舞蹈,2026-01-06,28,168.0,147,169,,2026-01-19 10:54:01.292186
33280,1327,舞蹈,2026-01-19,40,240.0,134,151,,2026-01-19 10:54:01.292192
33281,1327,舞蹈,2026-01-04,27,162.0,126,167,,2026-01-19 10:54:01.292198
33282,1327,跑步,2026-01-12,27,270.0,150,179,跑步机,2026-01-19 10:54:01.292203
33283,1327,跑步,2026-01-07,39,390.0,131,157,跑步机,2026-01-19 10:54:01.292209
33284,1328,跑步,2026-01-01,58,580.0,117,172,跑步机,2026-01-19 10:54:01.292321
33285,1328,舞蹈,2025-12-22,55,330.0,138,159,,2026-01-19 10:54:01.292327
33286,1328,跑步,2026-01-10,51,510.0,148,160,跑步机,2026-01-19 10:54:01.292333
33287,1328,舞蹈,2025-12-29,53,318.0,119,180,,2026-01-19 10:54:01.292338
33288,1328,跑步,2026-01-04,56,560.0,141,157,跑步机,2026-01-19 10:54:01.292344
33289,1328,跑步,2025-12-26,62,620.0,121,174,跑步机,2026-01-19 10:54:01.292351
33290,1329,团体运动,2025-12-28,57,513.0,138,175,,2026-01-19 10:54:01.292436
33291,1329,团体运动,2026-01-14,53,477.0,118,154,,2026-01-19 10:54:01.292443
33292,1329,团体运动,2026-01-04,64,576.0,133,175,,2026-01-19 10:54:01.292449
33293,1329,团体运动,2025-12-28,50,450.0,143,178,,2026-01-19 10:54:01.292455
33294,1329,团体运动,2026-01-02,70,630.0,116,163,,2026-01-19 10:54:01.292460
33295,1329,团体运动,2026-01-11,51,459.0,137,167,,2026-01-19 10:54:01.292466
33296,1329,团体运动,2026-01-17,52,468.0,115,158,,2026-01-19 10:54:01.292472
33297,1329,团体运动,2026-01-07,65,585.0,142,179,,2026-01-19 10:54:01.292480
33298,1329,团体运动,2026-01-16,54,486.0,111,155,,2026-01-19 10:54:01.292487
33299,1329,团体运动,2026-01-14,68,612.0,122,164,,2026-01-19 10:54:01.292493
33300,1330,团体运动,2025-12-25,102,918.0,121,168,,2026-01-19 10:54:01.292577
33301,1330,团体运动,2026-01-02,103,927.0,112,157,,2026-01-19 10:54:01.292583
33302,1330,跑步,2026-01-10,104,1040.0,118,173,跑步机,2026-01-19 10:54:01.292589
33303,1330,团体运动,2026-01-08,100,900.0,113,166,,2026-01-19 10:54:01.292595
33304,1330,跑步,2026-01-03,103,1030.0,127,168,跑步机,2026-01-19 10:54:01.292601
33305,1330,跑步,2025-12-22,109,1090.0,118,160,跑步机,2026-01-19 10:54:01.292607
33310,1331,力量训练,2026-01-04,65,520.0,123,153,哑铃,2026-01-19 10:54:01.292691
33311,1331,力量训练,2026-01-02,62,496.0,150,170,哑铃,2026-01-19 10:54:01.292698
33312,1331,力量训练,2025-12-29,54,432.0,118,177,哑铃,2026-01-19 10:54:01.292704
33313,1331,力量训练,2026-01-04,52,416.0,142,152,哑铃,2026-01-19 10:54:01.292710
33314,1331,力量训练,2025-12-30,57,456.0,136,176,哑铃,2026-01-19 10:54:01.292716
33315,1331,力量训练,2025-12-24,57,456.0,126,163,哑铃,2026-01-19 10:54:01.292722
33316,1331,力量训练,2026-01-18,63,504.0,130,174,哑铃,2026-01-19 10:54:01.292727
33317,1331,力量训练,2026-01-13,50,400.0,133,162,哑铃,2026-01-19 10:54:01.292735
33318,1331,力量训练,2025-12-24,69,552.0,124,173,哑铃,2026-01-19 10:54:01.292741
33319,1331,力量训练,2025-12-31,65,520.0,142,178,哑铃,2026-01-19 10:54:01.292746
33320,1331,力量训练,2025-12-23,70,560.0,150,155,哑铃,2026-01-19 10:54:01.292752
33321,1331,力量训练,2026-01-03,69,552.0,128,165,哑铃,2026-01-19 10:54:01.292758
33322,1331,力量训练,2025-12-31,63,504.0,111,163,哑铃,2026-01-19 10:54:01.292764
33323,1331,力量训练,2026-01-17,67,536.0,119,174,哑铃,2026-01-19 10:54:01.292770
33324,1332,团体运动,2026-01-02,35,315.0,143,169,,2026-01-19 10:54:01.292880
33325,1332,游泳,2025-12-30,33,396.0,127,179,,2026-01-19 10:54:01.292886
33326,1332,团体运动,2025-12-31,34,306.0,142,157,,2026-01-19 10:54:01.292891
33327,1332,团体运动,2025-12-21,35,315.0,125,168,,2026-01-19 10:54:01.292897
33328,1332,游泳,2026-01-10,36,432.0,122,176,,2026-01-19 10:54:01.292903
33329,1332,团体运动,2026-01-11,38,342.0,126,169,,2026-01-19 10:54:01.292908
33330,1332,团体运动,2025-12-26,31,279.0,149,178,,2026-01-19 10:54:01.292915
33331,1332,游泳,2026-01-13,34,408.0,133,172,,2026-01-19 10:54:01.292921
33332,1332,团体运动,2025-12-25,31,279.0,139,168,,2026-01-19 10:54:01.292927
33333,1332,游泳,2025-12-27,28,336.0,128,170,,2026-01-19 10:54:01.292933
33334,1333,团体运动,2026-01-17,25,225.0,122,175,,2026-01-19 10:54:01.293042
33335,1333,团体运动,2026-01-05,40,360.0,145,168,,2026-01-19 10:54:01.293048
33336,1333,团体运动,2026-01-13,38,342.0,127,151,,2026-01-19 10:54:01.293054
33337,1333,团体运动,2025-12-31,40,360.0,116,165,,2026-01-19 10:54:01.293059
33338,1333,团体运动,2026-01-09,37,333.0,117,154,,2026-01-19 10:54:01.293067
33339,1333,跑步,2026-01-08,28,280.0,113,151,跑步机,2026-01-19 10:54:01.293072
33340,1333,跑步,2026-01-16,33,330.0,145,167,跑步机,2026-01-19 10:54:01.293078
33341,1333,团体运动,2025-12-25,29,261.0,116,179,,2026-01-19 10:54:01.293083
33342,1333,团体运动,2026-01-18,31,279.0,146,151,,2026-01-19 10:54:01.293089
33343,1333,跑步,2026-01-09,28,280.0,149,173,跑步机,2026-01-19 10:54:01.293095
33344,1333,团体运动,2026-01-06,34,306.0,125,157,,2026-01-19 10:54:01.293102
33345,1333,跑步,2025-12-21,33,330.0,145,161,跑步机,2026-01-19 10:54:01.293108
33346,1333,跑步,2026-01-19,29,290.0,145,168,跑步机,2026-01-19 10:54:01.293114
33347,1333,团体运动,2026-01-14,32,288.0,134,156,,2026-01-19 10:54:01.293120
33348,1333,跑步,2026-01-17,30,300.0,146,173,跑步机,2026-01-19 10:54:01.293125
33349,1333,团体运动,2026-01-16,40,360.0,116,157,,2026-01-19 10:54:01.293131
33350,1333,团体运动,2026-01-12,32,288.0,139,169,,2026-01-19 10:54:01.293137
33351,1333,跑步,2025-12-21,30,300.0,124,158,跑步机,2026-01-19 10:54:01.293142
33352,1335,举重,2026-01-08,110,770.0,135,158,哑铃,2026-01-19 10:54:01.293356
33353,1335,举重,2026-01-10,122,854.0,124,162,哑铃,2026-01-19 10:54:01.293362
33354,1335,举重,2026-01-19,130,910.0,146,157,哑铃,2026-01-19 10:54:01.293368
33355,1335,举重,2025-12-28,114,798.0,111,162,哑铃,2026-01-19 10:54:01.293374
33356,1335,举重,2026-01-07,111,777.0,111,165,哑铃,2026-01-19 10:54:01.293380
33357,1335,举重,2026-01-05,123,861.0,137,152,哑铃,2026-01-19 10:54:01.293385
33358,1335,举重,2026-01-08,108,756.0,124,158,哑铃,2026-01-19 10:54:01.293391
33359,1335,举重,2026-01-11,129,903.0,140,155,哑铃,2026-01-19 10:54:01.293397
33360,1335,举重,2025-12-23,107,749.0,147,170,哑铃,2026-01-19 10:54:01.293402
33361,1335,举重,2026-01-18,127,889.0,134,161,哑铃,2026-01-19 10:54:01.293408
33362,1335,举重,2026-01-12,124,868.0,115,172,哑铃,2026-01-19 10:54:01.293414
33363,1335,举重,2025-12-31,102,714.0,145,151,哑铃,2026-01-19 10:54:01.293420
33364,1335,举重,2026-01-03,102,714.0,126,164,哑铃,2026-01-19 10:54:01.293426
33365,1335,举重,2026-01-15,109,763.0,137,158,哑铃,2026-01-19 10:54:01.293431
33366,1335,举重,2026-01-06,107,749.0,129,155,哑铃,2026-01-19 10:54:01.293437
33367,1335,举重,2025-12-23,107,749.0,115,169,哑铃,2026-01-19 10:54:01.293443
33368,1335,举重,2025-12-30,118,826.0,121,159,哑铃,2026-01-19 10:54:01.293449
33369,1335,举重,2026-01-06,130,910.0,120,157,哑铃,2026-01-19 10:54:01.293455
33370,1335,举重,2025-12-20,125,875.0,122,169,哑铃,2026-01-19 10:54:01.293462
33371,1335,举重,2025-12-26,102,714.0,116,158,哑铃,2026-01-19 10:54:01.293469
33372,1337,跑步,2025-12-22,37,370.0,143,164,跑步机,2026-01-19 10:54:01.293677
33373,1337,跑步,2025-12-26,37,370.0,126,166,跑步机,2026-01-19 10:54:01.293685
33374,1337,跑步,2026-01-03,30,300.0,141,154,跑步机,2026-01-19 10:54:01.293691
33375,1337,跑步,2026-01-17,31,310.0,148,161,跑步机,2026-01-19 10:54:01.293697
33376,1337,跑步,2025-12-31,28,280.0,136,162,跑步机,2026-01-19 10:54:01.293703
33377,1337,跑步,2026-01-08,34,340.0,111,160,跑步机,2026-01-19 10:54:01.293708
33378,1337,跑步,2025-12-26,31,310.0,111,156,跑步机,2026-01-19 10:54:01.293715
33379,1337,跑步,2026-01-05,29,290.0,147,175,跑步机,2026-01-19 10:54:01.293722
33380,1337,跑步,2026-01-07,34,340.0,125,154,跑步机,2026-01-19 10:54:01.293728
33381,1337,跑步,2025-12-22,32,320.0,138,158,跑步机,2026-01-19 10:54:01.293733
33382,1337,跑步,2026-01-05,37,370.0,139,161,跑步机,2026-01-19 10:54:01.293739
33383,1337,跑步,2026-01-15,39,390.0,136,180,跑步机,2026-01-19 10:54:01.293744
33384,1337,跑步,2025-12-20,32,320.0,119,178,跑步机,2026-01-19 10:54:01.293750
33385,1337,跑步,2026-01-08,34,340.0,113,161,跑步机,2026-01-19 10:54:01.293755
33386,1337,跑步,2025-12-22,37,370.0,137,152,跑步机,2026-01-19 10:54:01.293761
33387,1337,跑步,2025-12-24,36,360.0,142,167,跑步机,2026-01-19 10:54:01.293767
33388,1337,跑步,2025-12-21,26,260.0,140,152,跑步机,2026-01-19 10:54:01.293772
33389,1337,跑步,2026-01-13,35,350.0,129,179,跑步机,2026-01-19 10:54:01.293778
33390,1337,跑步,2026-01-16,25,250.0,119,173,跑步机,2026-01-19 10:54:01.293784
33391,1337,跑步,2026-01-19,26,260.0,142,156,跑步机,2026-01-19 10:54:01.293789
33392,1337,跑步,2026-01-05,25,250.0,135,160,跑步机,2026-01-19 10:54:01.293795
33393,1337,跑步,2025-12-31,36,360.0,130,159,跑步机,2026-01-19 10:54:01.293801
33394,1337,跑步,2025-12-25,26,260.0,143,168,跑步机,2026-01-19 10:54:01.293806
33395,1337,跑步,2025-12-26,39,390.0,141,163,跑步机,2026-01-19 10:54:01.293812
33396,1337,跑步,2025-12-20,27,270.0,119,179,跑步机,2026-01-19 10:54:01.293818
33397,1337,跑步,2025-12-29,35,350.0,138,173,跑步机,2026-01-19 10:54:01.293824
33398,1338,力量训练,2026-01-02,122,976.0,142,161,哑铃,2026-01-19 10:54:01.294019
33399,1338,瑜伽,2026-01-07,123,492.0,136,168,,2026-01-19 10:54:01.294024
33400,1338,瑜伽,2026-01-17,109,436.0,125,155,,2026-01-19 10:54:01.294030
33401,1338,瑜伽,2025-12-21,130,520.0,114,174,,2026-01-19 10:54:01.294036
33402,1339,团体运动,2026-01-18,102,918.0,120,178,,2026-01-19 10:54:01.294191
33403,1339,力量训练,2026-01-16,110,880.0,112,168,哑铃,2026-01-19 10:54:01.294198
33404,1339,跑步,2025-12-31,101,1010.0,110,176,跑步机,2026-01-19 10:54:01.294204
33405,1339,跑步,2026-01-14,125,1250.0,135,176,跑步机,2026-01-19 10:54:01.294210
33406,1339,力量训练,2026-01-11,103,824.0,147,159,哑铃,2026-01-19 10:54:01.294215
33407,1339,团体运动,2026-01-03,126,1134.0,114,176,,2026-01-19 10:54:01.294221
33408,1339,团体运动,2026-01-15,109,981.0,114,164,,2026-01-19 10:54:01.294226
33409,1339,团体运动,2026-01-11,127,1143.0,120,170,,2026-01-19 10:54:01.294233
33410,1339,团体运动,2026-01-16,116,1044.0,141,169,,2026-01-19 10:54:01.294239
33411,1339,跑步,2026-01-10,122,1220.0,112,162,跑步机,2026-01-19 10:54:01.294244
33412,1340,跑步,2026-01-07,58,580.0,121,176,跑步机,2026-01-19 10:54:01.294403
33413,1340,瑜伽,2025-12-29,64,256.0,135,175,,2026-01-19 10:54:01.294409
33414,1341,跑步,2025-12-21,33,330.0,122,173,跑步机,2026-01-19 10:54:01.294517
33415,1341,跑步,2026-01-18,38,380.0,110,170,跑步机,2026-01-19 10:54:01.294523
33420,1342,跑步,2026-01-16,50,500.0,140,174,跑步机,2026-01-19 10:54:01.294606
33421,1342,跑步,2026-01-15,56,560.0,131,171,跑步机,2026-01-19 10:54:01.294612
33422,1342,跑步,2026-01-07,66,660.0,143,168,跑步机,2026-01-19 10:54:01.294618
33423,1342,跑步,2025-12-26,63,630.0,112,164,跑步机,2026-01-19 10:54:01.294624
33424,1342,跑步,2025-12-26,67,670.0,139,151,跑步机,2026-01-19 10:54:01.294632
33425,1342,跑步,2026-01-19,60,600.0,136,168,跑步机,2026-01-19 10:54:01.294640
33426,1342,跑步,2025-12-24,65,650.0,136,179,跑步机,2026-01-19 10:54:01.294646
33427,1342,跑步,2026-01-01,69,690.0,124,179,跑步机,2026-01-19 10:54:01.294652
33428,1342,跑步,2026-01-12,68,680.0,138,158,跑步机,2026-01-19 10:54:01.294657
33429,1342,跑步,2025-12-23,70,700.0,112,176,跑步机,2026-01-19 10:54:01.294663
33430,1342,跑步,2026-01-11,68,680.0,135,158,跑步机,2026-01-19 10:54:01.294669
33431,1342,跑步,2026-01-12,66,660.0,112,157,跑步机,2026-01-19 10:54:01.294674
33432,1342,跑步,2026-01-07,57,570.0,110,163,跑步机,2026-01-19 10:54:01.294680
33433,1342,跑步,2025-12-25,52,520.0,127,167,跑步机,2026-01-19 10:54:01.294686
33434,1343,力量训练,2026-01-09,102,816.0,125,180,哑铃,2026-01-19 10:54:01.294794
